622,483,987,1211
330,622,428,1211
483,330,423,1211
455,294,1096,1212
413,455,764,1212
294,413,939,1212
625,22,210,1213
605,625,1120,1213
22,605,721,1213
685,311,617,1214
533,685,1044,1214
311,533,311,1214
637,495,849,1215
386,637,167,1215
495,386,137,1215
693,467,1203,1216
359,693,488,1216
467,359,1191,1216
658,198,391,1217
519,658,1037,1217
198,519,906,1217
633,139,774,1218
554,633,1109,1218
139,554,501,1218
682,498,988,1219
304,682,907,1219
498,304,126,1219
680,679,572,1220
188,680,367,1220
679,188,1064,1220
673,171,750,1221
671,673,1117,1221
171,671,1165,1221
642,522,974,1222
312,642,290,1222
522,312,315,1222
610,366,1185,1223
590,610,1060,1223
366,590,57,1223
705,372,1088,1224
538,705,1081,1224
372,538,97,1224
625,622,1148,1225
401,625,210,1225
622,401,690,1225
609,484,681,1226
432,609,179,1226
484,432,1071,1226
708,539,197,1227
186,708,985,1227
539,186,1011,1227
530,321,117,1228
493,530,899,1228
321,493,991,1228
681,371,1188,1229
447,681,760,1229
371,447,749,1229
596,595,1143,1230
317,596,506,1230
595,317,479,1230
487,548,975,1231
303,487,896,1231
548,466,952,1232
303,548,1231,1232
466,303,909,1232
603,562,936,1233
385,603,833,1233
562,385,642,1233
679,399,572,1234
678,679,1208,1234
399,678,279,1234
619,570,989,1235
367,619,1012,1235
570,367,522,1235
374,614,1210,1236
199,374,37,1236
677,647,1090,1237
347,677,1141,1237
647,347,800,1237
516,374,1172,1238
507,516,1048,1238
374,507,489,1238
646,199,550,1239
614,646,1073,1239
199,614,1236,1239
499,615,1076,1240
296,499,911,1240
615,599,1184,1241
296,615,1240,1241
599,296,1166,1241
447,440,462,1242
41,447,107,1242
440,41,118,1242
654,41,38,1243
593,654,1022,1243
41,593,118,1243
98,574,515,1244
574,328,1183,1246
99,574,1244,1246
704,99,1245,1247
328,704,401,1247
99,328,1246,1247
100,704,1245,1248
101,704,1248,1249
704,201,7,1251
102,704,1249,1251
201,102,1250,1251
384,103,1252,1253
201,384,895,1253
103,201,1250,1253
104,384,1252,1254
105,384,1254,1255
106,384,1255,1256
107,384,1256,1257
384,211,1079,1259
108,384,1257,1259
211,108,1258,1259
109,211,1258,1260
298,110,1261,1262
211,298,659,1262
110,211,1260,1262
298,112,667,1263
111,298,1261,1263
599,113,675,1264
112,599,667,1264
141,497,228,1265
653,141,889,1266
438,653,1196,1266
141,438,1265,1266
648,259,1128,1267
147,648,1209,1267
259,147,30,1267
157,320,129,1268
269,363,958,1269
157,269,1268,1269
337,322,414,1270
157,337,337,1270
322,157,129,1270
621,157,337,1271
157,363,1269,1271
176,166,188,1272
166,353,5,1273
160,166,1272,1273
176,160,1272,1274
167,176,435,1274
160,167,70,1274
353,253,1005,1275
160,353,1273,1275
253,160,274,1275
385,169,642,1276
167,385,289,1276
169,167,435,1276
320,173,163,1277
269,320,1268,1277
173,269,784,1277
459,437,74,1278
185,459,305,1278
437,185,69,1278
441,192,458,1279
252,441,785,1279
192,252,641,1279
530,192,595,1280
192,270,458,1280
292,197,746,1281
215,292,890,1281
197,215,33,1281
672,200,78,1282
248,672,1161,1282
200,248,124,1282
282,210,808,1283
209,282,646,1283
210,209,165,1283
621,363,1271,1284
216,621,599,1284
363,216,1162,1284
440,279,462,1285
220,440,286,1285
279,220,422,1285
497,225,122,1286
438,497,1265,1286
225,438,614,1286
593,439,1186,1287
231,593,1022,1287
439,231,251,1287
530,270,1280,1288
269,530,117,1288
270,269,958,1288
